"title","rate","cuisine","location","address","street","price_from","price_till","url"
"Gaise Brunch & Bistro",4.23,"Barat","Pantai Indah Kapuk","Ruko Beach Theme Park, Blok E No. 60","Jl. Pantai Indah Kapuk, Pantai Indah Kapuk, Penjaringan, Jakarta Utara",100000,200000,"https://pergikuliner.com/restaurants/jakarta/gaise-brunch-dan-bistro-pantai-indah-kapuk"
"Kumikave",4.12,"Indonesia","Gading Serpong","Ruko Mendrisio 3, Blok C No. 7","Jl. BSD Raya Utama, Gading Serpong, Serpong, Tangerang",0,50000,"https://pergikuliner.com/restaurants/tangerang/kumikave-gading-serpong"
"The Valley Bistro Cafe",4.2,"Barat","Dago Atas",,"Jl. Lembah Pakar Timur No. 28, Dago Atas, Bandung",50000,100000,"https://pergikuliner.com/restaurants/bandung/the-valley-bistro-cafe-dago-atas"
"HokBen (Hoka Hoka Bento)",4.03,"","Wonokromo","Royal Plaza, Lantai Ground","Jl. Jend. A. Yani No. 16 - 18, Wonokromo, Surabaya",50000,100000,"https://pergikuliner.com/restaurants/surabaya/hokben-hoka-hoka-bento-wonokromo"
"Bakmi Siantar Medan Akiong",4.23,"China","Periuk",,"Jl. Raya Villa Regency 1 Blok HC1 No. 6, Periuk, Tangerang",0,50000,"https://pergikuliner.com/restaurants/tangerang/bakmi-siantar-medan-akiong-periuk"
"SNDAY",4.23,"Kafe","Bogor Utara",,"Jl. Achmad Adnawijaya (Pandu Raya) No. 27, Bogor Utara, Bogor",0,50000,"https://pergikuliner.com/restaurants/bogor/snday-bogor-utara"
"Soon Coffee & Bakery",4.08,"Kafe","Melawai",,"Jl. Melawai VI Blok M No. 3, Melawai, Kebayoran Baru, Jakarta Selatan",0,50000,"https://pergikuliner.com/restaurants/jakarta/soon-coffee-dan-bakery-melawai"
"Basilico",4.11,"Italia","Gandaria","Gandaria City, Lantai Ground, Mainstreet Dining","Jl. Sultan Iskandar Muda, Gandaria, Jakarta Selatan",100000,200000,"https://pergikuliner.com/restaurants/jakarta/basilico-gandaria"
"Warung Taru (Rumah Kayu)",4.02,"Indonesia","Dago Atas",,"Jl. Ir. H. Juanda No. 437, Dago Atas, Bandung",0,50000,"https://pergikuliner.com/restaurants/bandung/warung-taru-rumah-kayu-dago-atas"
"Remboelan",4.02,"Indonesia","Gandaria","Gandaria City, Lantai Upper Ground, Mainstreet Dining","Jl. Sultan Iskandar Muda, Gandaria, Jakarta Selatan",50000,100000,"https://pergikuliner.com/restaurants/jakarta/remboelan-gandaria"
"J.CO Donuts & Coffee",3.89,"Kafe","Pondok Indah","Pondok Indah Mall 1, Lantai Ground","Jl. Metro Pondok Indah, Pondok Indah, Jakarta Selatan",0,50000,"https://pergikuliner.com/restaurants/jakarta/j-co-donuts-dan-coffee-pondok-indah"
"3Point Cafe & Resto",4.73,"Kafe","Tebet",,"Jl. Tebet Raya No. 90, Tebet, Jakarta Selatan",50000,100000,"https://pergikuliner.com/restaurants/jakarta/3point-cafe-dan-resto-tebet"
"Fudgy Bro",4.67,"Toko Kue","Senopati","Crumble Crew","Jl. Tulodong Bawah No. 1A, Senopati, Kebayoran Baru, Jakarta Selatan",0,50000,"https://pergikuliner.com/restaurants/jakarta/fudgy-bro-senopati"
"Vilo Gelato",4.18,"Es Krim","Tomang","Griya Batik Semar, Lantai Ground","Jl. Tomang Raya No. 54, Tomang, Jakarta Barat",0,50000,"https://pergikuliner.com/restaurants/jakarta/vilo-gelato-tomang"
